epoch,accuracy,loss,val_accuracy,val_loss
0,0.5722891688346863,0.6946386098861694,0.7560975551605225,0.534761369228363
1,0.740963876247406,0.5563442707061768,0.8536585569381714,0.43471553921699524
2,0.8192771077156067,0.47254517674446106,0.9268292784690857,0.35829487442970276
3,0.8614457845687866,0.4280966818332672,0.9268292784690857,0.31530797481536865
4,0.8674699068069458,0.3543058931827545,0.9268292784690857,0.27376607060432434
