epoch,accuracy,loss,val_accuracy,val_loss
0,0.6204819083213806,0.6212281584739685,0.9756097793579102,0.18069274723529816
1,0.6626505851745605,0.5948713421821594,0.9756097793579102,0.1911524385213852
2,0.6927710771560669,0.5458463430404663,0.9512194991111755,0.20042893290519714
3,0.6987951993942261,0.5650213956832886,0.9268292784690857,0.21054114401340485
4,0.7048192620277405,0.5693405270576477,0.9268292784690857,0.2191431224346161
5,0.7771084308624268,0.49316415190696716,0.9268292784690857,0.22782805562019348
