epoch,accuracy,loss,val_accuracy,val_loss
0,0.6325300931930542,0.6425246596336365,0.9756097793579102,0.1483103334903717
1,0.7168674468994141,0.5533301830291748,0.9756097793579102,0.1566428244113922
2,0.7048192620277405,0.5278441905975342,0.9756097793579102,0.1652267724275589
3,0.6746987700462341,0.5878835320472717,0.9756097793579102,0.17455872893333435
4,0.759036123752594,0.5116618275642395,0.9756097793579102,0.18410426378250122
5,0.7228915691375732,0.512679934501648,0.9756097793579102,0.19117555022239685
