epoch,accuracy,loss,val_accuracy,val_loss
0,0.6519337296485901,0.5622370839118958,0.8666666746139526,0.284751296043396
1,0.6740331649780273,0.5673518776893616,0.8666666746139526,0.28046339750289917
2,0.7348066568374634,0.5207913517951965,0.8666666746139526,0.27990928292274475
3,0.7569060921669006,0.5066199898719788,0.8888888955116272,0.28345388174057007
4,0.7513812184333801,0.47976937890052795,0.8444444537162781,0.2859779894351959
5,0.8232043981552124,0.4440349042415619,0.8666666746139526,0.289512574672699
6,0.7845304012298584,0.4700319170951843,0.8666666746139526,0.2935340404510498
7,0.8011049628257751,0.44256746768951416,0.8666666746139526,0.29760438203811646
